"var1";"var2";"N";"E";"PRR";"QUANT_05";"ebgm";"QUANT_95"
"RUCAPARIB CAMSYLATE";"NAUSEA";58;6,16825759583592;9,43;7,36;9,25;11,47
"AZACITIDINE";"NEUTROPENIA";29;2,57860870094152;11,34;7,35;10,67;14,71
"FLUOXETINE HYDROCHLORIDE";"TOXICITY TO VARIOUS AGENTS";51;5,31363101160502;9,7;7,34;9,41;11,84
"ADALIMUMAB";"INJECTION SITE PAIN";1669;218,959232530555;10,16;7,32;7,62;7,93
"RAMIPRIL";"HYPOTENSION";58;6,19384860031543;9,47;7,32;9,21;11,42
"GUSELKUMAB";"PRODUCT DOSE OMISSION";148;17,556671692178;8,51;7,3;8,38;9,59
"ABIRATERONE ACETATE";"HOT FLUSH";56;5,96799169269939;9,67;7,29;9,22;11,48
"LAMOTRIGINE";"SEIZURE";69;7,58248862742713;9,26;7,29;8,98;10,93
"LIRAGLUTIDE";"BLOOD GLUCOSE INCREASED";63;6,83497495209833;9,38;7,29;9,08;11,16
"TOCILIZUMAB";"MOBILITY DECREASED";84;9,45759887729787;9,2;7,29;8,79;10,5
"VENLAFAXINE HYDROCHLORIDE";"HYPOTONIA NEONATAL";7;0,100647813033599;83,66;7,28;44,08;93,4
"ESTRADIOL";"VAGINAL HAEMORRHAGE";20;1,45360381301622;14,08;7,27;12,53;18,77
"ALPRAZOLAM";"CARDIAC ARREST";42;4,23307365777571;10,14;7,26;9,64;12,48
"CERTOLIZUMAB PEGOL";"MATERNAL EXPOSURE DURING PREGNANCY";131;15,4735117896758;8,89;7,26;8,41;9,7
"DICLOFENAC SODIUM";"DRUG INEFFECTIVE FOR UNAPPROVED INDICATION";19;1,33047154358509;14,48;7,26;12,91;19,6
"NIRAPARIB";"FATIGUE";243;29,9677005895924;8,2;7,26;8,08;8,97
"PALBOCICLIB";"STOMATITIS";107;12,404511663676;9,17;7,26;8,56;10,02
"CYCLOSPORINE";"CYTOMEGALOVIRUS INFECTION";25;2,08265807550433;12,52;7,24;11,21;15,96
"LEUPROLIDE ACETATE";"WRONG TECHNIQUE IN PRODUCT USAGE PROCESS";175;21,1727718664054;8,48;7,24;8,23;9,31
"TOCILIZUMAB";"LOCALISED INFECTION";33;3,09870567737955;11,12;7,24;10,19;13,73
"ALPELISIB";"RASH";135;16,0525528004553;8,49;7,23;8,36;9,62
"ETANERCEPT";"DECREASED IMMUNE RESPONSIVENESS";41;4,11602413983377;11,04;7,23;9,66;12,55
"MEPOLIZUMAB";"PRODUCT COMPLAINT";27;2,33786208664445;11,88;7,23;10,87;15,22
"CABOZANTINIB SMALATE";"BLOOD PRESSURE INCREASED";179;21,7594575923601;8,54;7,22;8,19;9,25
"CLOZAPINE";"NEUTROPHIL COUNT DECREASED";50;5,25443280514775;9,93;7,21;9,31;11,77
"EXENATIDE";"INJECTION SITE ERYTHEMA";47;4,87787790179832;9,87;7,21;9,4;11,98
"DUPILUMAB";"THERAPEUTIC RESPONSE DECREASED";153;18,4452726158873;9,13;7,2;8,25;9,41
"INFLIXIMAB";"CREACTIVE PROTEIN INCREASED";67;7,41098110436698;9,5;7,2;8,91;10,89
"OMALIZUMAB";"LIP SWELLING";50;5,26564679200031;10,15;7,2;9,28;11,74
"TASIMELTEON";"INSOMNIA";54;5,77094530302965;9,43;7,2;9,17;11,49
"BUROSUMABTWZA";"CONTRAINDICATED PRODUCT ADMINISTERED";18;1,20947258199766;15,03;7,18;13,35;20,55
"IBRUTINIB";"CONTUSION";114;13,4252581910766;8,88;7,18;8,43;9,82
"SERTRALINE HYDROCHLORIDE";"SUICIDE ATTEMPT";38;3,747118296482;10,52;7,18;9,79;12,88
"QUETIAPINE";"ELECTROCARDIOGRAM QT PROLONGED";24;1,95918908233004;12,58;7,17;11,38;16,36
"FINGOLIMOD HYDROCHLORIDE";"MULTIPLE SCLEROSIS";85;9,73781603152603;9,3;7,16;8,64;10,31
"DALFAMPRIDINE";"THERAPEUTIC RESPONSE UNEXPECTED";57;6,17844185975782;9,77;7,15;9,05;11,27
"CAPECITABINE";"DISEASE PROGRESSION";57;6,19742004440409;9,47;7,12;9,02;11,23
"METFORMIN HYDROCHLORIDE";"DIABETIC KETOACIDOSIS";33;3,11852241276683;11,1;7,12;10,11;13,64
"ADALIMUMAB";"LARGE INTESTINAL OBSTRUCTION";24;1,96213052715731;21,22;7,11;11,36;16,34
"INFLIXIMABDYYB";"ARTHRALGIA";206;25,6991471113448;8,16;7,1;7,98;8,95
"FINGOLIMOD HYDROCHLORIDE";"ALANINE AMINOTRANSFERASE INCREASED";83;9,55734079484183;9,25;7,09;8,58;10,28
"DULAGLUTIDE";"INJECTION SITE BRUISING";56;6,09070034193753;9,52;7,08;9,01;11,25
"ADAPALENE";"SKIN FISSURES";239;30,2158399193601;13,41;7,07;7,88;8,76
"OMALIZUMAB";"BLOOD PRESSURE INCREASED";251;31,825748721536;8,32;7,07;7,86;8,72
"VEDOLIZUMAB";"DRUG LEVEL DECREASED";17;1,08972710169926;16,58;7,07;13,86;21,69
"LEVOFLOXACIN";"MYALGIA";58;6,35734427069982;9,25;7,06;8,95;11,12
"OCRELIZUMAB";"CYSTITIS";32;2,99671531419584;11,04;7,06;10,17;13,81
"ALBUTEROL";"PRODUCT DOSE OMISSION";143;17,5868377947419;8,21;7,01;8,08;9,26
"FUROSEMIDE";"DRUG INTERACTION";65;7,30434178111653;9,03;7,01;8,75;10,74
"OCTREOTIDE ACETATE";"ABDOMINAL PAIN UPPER";83;9,64651610408457;8,74;7,01;8,5;10,18
"RIVAROXABAN";"HAEMORRHAGE";189;23,7429407496557;8,6;7,01;7,92;8,92
"MACITENTAN";"HAEMOGLOBIN DECREASED";113;13,6346395318019;8,64;6,99;8,22;9,59
"APIXABAN";"CARDIAC DISORDER";145;17,924185019921;8,7;6,98;8,04;9,21
"TOCILIZUMAB";"SWELLING";88;10,3566599611573;8,79;6,97;8,4;10,01
"ERENUMABAOOE";"THERAPEUTIC PRODUCT EFFECT INCOMPLETE";161;20,1120855582445;8,31;6,96;7,96;9,06
"IXEKIZUMAB";"PSORIASIS";77;8,90958858875821;8,79;6,96;8,52;10,29
"TOCILIZUMAB";"OXYGEN SATURATION DECREASED";57;6,29342758701593;9,39;6,95;8,87;11,06
"TRAMADOL";"INTENTIONAL OVERDOSE";26;2,22715600954123;11,79;6,95;10,9;15,45
"EVEROLIMUS";"NEOPLASM PROGRESSION";32;3,01366229432697;10,89;6,92;10,09;13,73
"VENLAFAXINE HYDROCHLORIDE";"CARDIAC ARREST";42;4,33276560986101;9,91;6,92;9,37;12,18
"CEPHALEXIN";"HYPERSENSITIVITY";27;2,35957316463836;11,5;6,91;10,72;15,08
"BALOXAVIR MARBOXIL";"OFF LABEL USE";116;14,1958385290169;8,21;6,89;8,1;9,44
"FUROSEMIDE";"DEHYDRATION";48;5,13422460125392;9,5;6,89;9,09;11,59
"LENALIDOMIDE";"NEUROPATHY PERIPHERAL";291;38,106211358235;8,53;6,89;7,61;8,38
"MISOPROSTOL";"OFF LABEL USE";105;12,7289352143518;8,28;6,89;8,17;9,59
"SUMATRIPTAN";"PRODUCT DOSE OMISSION";55;6,06338661533983;9,1;6,89;8,86;11,11
"AFLIBERCEPT";"VISUAL IMPAIRMENT";55;6,0698451939746;9,2;6,87;8,85;11,1
"BOSENTAN";"OXYGEN SATURATION DECREASED";33;3,15141271903336;10,69;6,87;9,96;13,49
"CARBIDOPALEVODOPA";"MUSCULOSKELETAL STIFFNESS";130;16,1321086727002;8,42;6,87;7,99;9,23
"DOCETAXEL";"ANHEDONIA";59;6,60165363944056;9,41;6,87;8,75;10,88
"DEXAMETHASONE";"NEUROPATHY PERIPHERAL";59;6,61325431549494;9,12;6,85;8,73;10,86
"ETHINYL ESTRADIOLETONOGESTREL";"INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION";40;4,08328807476571;9,84;6,85;9,43;12,37
"AMIKACIN";"HOSPITALISATION";43;4,48769329029063;9,67;6,83;9,26;12,01
"FLUTICASONE FUROATEVILANTEROL TRIFENATATE";"ASTHMA";44;4,62369057912139;9,63;6,82;9,2;11,9
"SACUBITRILVALSARTAN";"CARDIAC FAILURE";112;13,8441164586221;8,53;6,78;8,01;9,37
"COLISTIMETHATE SODIUM";"OFF LABEL USE";23;1,8454590087722;12,48;6,77;11,48;16,73
"NINTEDANIB";"CONSTIPATION";70;8,13959045703188;8,7;6,77;8,44;10,31
"SOFOSBUVIRVELPATASVIR";"HEADACHE";340;45,6788785144183;7,58;6,77;7,42;8,11
"TELOTRISTAT ETHYL";"ABDOMINAL PAIN";41;4,23326048514288;9,75;6,77;9,32;12,2
"USTEKINUMAB";"PSORIASIS";302;40,3530863446574;8;6,76;7,46;8,2
"CARBIDOPALEVODOPA";"DYSSTASIA";40;4,10536846267146;10,29;6,74;9,36;12,3
"SACUBITRILVALSARTAN";"BLOOD POTASSIUM INCREASED";30;2,76592703305106;11,69;6,74;10,23;14,12
"SOMATROPIN";"DEVICE ISSUE";106;13,1002567790093;8,26;6,72;8;9,4
"ALBUTEROL SULFATE";"DYSPNOEA";307;41,3384551549146;7,57;6,71;7,4;8,13
"USTEKINUMAB";"PRODUCT USE ISSUE";318;42,9154975473477;7,91;6,71;7,38;8,1
"OMALIZUMAB";"ANAPHYLACTIC SHOCK";40;4,11378655625024;10,41;6,7;9,34;12,27
"OCTREOTIDE ACETATE";"MALAISE";219;29,0244613506315;7,64;6,67;7,5;8,39
"RUXOLITINIB";"ANAEMIA";180;23,5147007069026;7,93;6,67;7,6;8,6
"TENOFOVIR DISOPROXIL";"DRUG INEFFECTIVE";177;23,1137865562502;7,69;6,67;7,6;8,61
"GOLIMUMAB";"CELLULITIS";53;5,88951550884389;9,3;6,66;8,75;11,05
"CABOZANTINIB SMALATE";"DIARRHOEA";612;85,8463019043357;7,36;6,64;7,11;7,6
"INSULIN GLARGINE";"HYPERGLYCAEMIA";35;3,44575706359517;10,59;6,64;9,67;13
"LORAZEPAM";"CARDIAC ARREST";20;1,46470483448399;13,8;6,6;12,37;18,62
"IBRUTINIB";"CATARACT";76;9,0949083025213;8,74;6,59;8,2;9,95
"CANNABIDIOL";"PRODUCT USE IN UNAPPROVED INDICATION";125;15,9723169634905;7,93;6,58;7,74;8,99
"MACITENTAN";"HYPOTENSION";194;25,8009332678713;7,8;6,58;7,46;8,41
"WARFARIN SODIUM";"HAEMORRHAGE";29;2,64299897027707;11,1;6,58;10,3;14,34
"VOXELOTOR";"DIARRHOEA";70;8,27829674268658;8,49;6,57;8,28;10,13
"ADAPALENE";"RASH MACULAR";437;61,1043887051994;11,27;6,56;7,12;7,71
"FENTANYL";"INTENTIONAL PRODUCT USE ISSUE";81;9,81871662633223;8,39;6,56;8,1;9,77
"INFLIXIMABDYYB";"ABDOMINAL PAIN";106;13,3312623012787;8,09;6,56;7,84;9,23
"MECHLORETHAMINE";"CONDITION AGGRAVATED";25;2,11236579929527;11,87;6,56;10,97;15,73
"VEDOLIZUMAB";"ABSCESS";21;1,59236875377456;13,87;6,56;12,01;17,88
"NIRAPARIB";"DYSPEPSIA";34;3,31914893617021;10,39;6,55;9,72;13,15
"ETANERCEPT";"TREATMENT FAILURE";195;26,0825950755782;8,05;6,53;7,42;8,36
"ONASEMNOGENE ABEPARVOVECXIOI";"PYREXIA";32;3,05043035466786;10,53;6,53;9,91;13,56
"TREPROSTINIL";"DYSPNOEA EXERTIONAL";49;5,38111044973258;9,4;6,53;8,8;11,27
"ADALIMUMAB";"COLECTOMY";40;4,14227555733211;14,34;6,52;9,25;12,19
"OSIMERTINIB";"MUSCLE SPASMS";61;7,052461559183;8,77;6,52;8,43;10,49
"MACITENTAN";"PERIPHERAL SWELLING";208;28,0752132221638;7,68;6,5;7,35;8,26
"LISINOPRIL";"DRUG HYPERSENSITIVITY";63;7,34739028237001;8,66;6,49;8,36;10,37
"SECUKINUMAB";"DEVICE MALFUNCTION";151;19,8981052229111;8,57;6,47;7,51;8,61
"ALEMTUZUMAB";"CONTUSION";28;2,51506132716948;11,26;6,46;10,41;14,6
"OCTREOTIDE ACETATE";"PAIN IN EXTREMITY";118;15,1796866514019;7,88;6,46;7,67;8,96
"PREGABALIN";"INTENTIONAL PRODUCT USE ISSUE";269;37,2082516868773;7,65;6,44;7,18;7,95
"DALFAMPRIDINE";"MUSCULAR WEAKNESS";131;17,0863098988091;8,03;6,43;7,57;8,78
"RISPERIDONE";"PRODUCT USE IN UNAPPROVED INDICATION";237;32,6251113360764;7,44;6,42;7,21;8,04
"SELEXIPAG";"DIARRHOEA";220;30,1957255636321;7,37;6,4;7,22;8,09
"ATORVASTATIN CALCIUM";"MYALGIA";78;9,52806972571136;8,34;6,39;8,01;9,72
"INFLIXIMAB";"SYNOVITIS";47;5,1371573564362;9,62;6,39;8,81;11,36
"PALBOCICLIB";"NEUTROPHIL COUNT DECREASED";70;8,38246603435017;8,86;6,39;8,15;10
"ADAPALENE";"UNDERDOSE";716;104,886524098558;10,44;6,38;6,8;7,24
"DULAGLUTIDE";"PANCREATITIS";40;4,16468832415852;9,96;6,37;9,18;12,12
"EPOPROSTENOL";"VOMITING";82;10,1081578387115;8,17;6,37;7,94;9,6
"INFLIXIMABDYYB";"BLOOD PRESSURE INCREASED";85;10,5377152316442;8,21;6,37;7,9;9,51
"ADALIMUMAB";"ROTATOR CUFF SYNDROME";91;11,4094256579147;10,82;6,36;7,82;9,36
"INFLIXIMABDYYB";"HEART RATE INCREASED";52;5,84960831425232;9,07;6,35;8,59;10,93
"RITUXIMAB";"RHEUMATOID ARTHRITIS";207;28,4231813659253;7,62;6,35;7,21;8,11
"OMALIZUMAB";"CHEST DISCOMFORT";137;18,1604977428647;7,94;6,33;7,44;8,6
"ADAPALENE";"SCAB";150;20,1252069221712;12,08;6,3;7,35;8,45
"CARBOPLATIN";"MALIGNANT NEOPLASM PROGRESSION";52;5,86358560820998;9;6,3;8,56;10,9
"MACITENTAN";"SYNCOPE";103;13,2095920646162;8,1;6,3;7,66;9,07
"ARIPIPRAZOLE LAUROXIL";"OFF LABEL USE";58;6,71936357040133;8,65;6,29;8,36;10,51
"RISPERIDONE";"AGGRESSION";35;3,47961192045499;10,41;6,29;9,53;12,87
"OCTREOTIDE ACETATE";"DIARRHOEA";237;33,1496552383352;7,24;6,28;7,08;7,91
"RIVAROXABAN";"THROMBOSIS";143;19,1587511242228;8,02;6,26;7,36;8,49
"BUPROPION";"SEIZURE";32;3,06948022888525;10,51;6,24;9,82;13,47
"BELIMUMAB";"PRODUCT DOSE OMISSION";168;22,9564040511125;7,4;6,23;7,22;8,24
"SODIUM OXYBATE";"FIBROMYALGIA";24;1,98864263400519;12,49;6,22;11,12;16,11
"METHOTREXATE";"PANCYTOPENIA";59;6,88909840588463;8,96;6,21;8,29;10,41
"DALFAMPRIDINE";"LOSS OF PERSONAL INDEPENDENCE IN DAILY ACTIVITIES";107;13,9266507066854;8,05;6,19;7,53;8,91
"TOCILIZUMAB";"JOINT STIFFNESS";33;3,21217940641035;10,71;6,17;9,69;13,23
"ACETAMINOPHEN";"ACCIDENTAL OVERDOSE";31;2,9372694528565;11,08;6,15;9,91;13,68
"METHOTREXATE";"PSORIATIC ARTHROPATHY";64;7,63765918343406;8,76;6,15;8,12;10,11
"OMALIZUMAB";"OROPHARYNGEAL PAIN";151;20,5689327812512;7,71;6,15;7,22;8,32
"RITUXIMAB";"FEBRILE NEUTROPENIA";83;10,4190342328564;8,38;6,15;7,77;9,41
"ADALIMUMAB";"JOINT RANGE OF MOTION DECREASED";83;10,4283603943361;10,79;6,13;7,76;9,4
"ADAPALENE";"DERMATITIS";278;40,026177555516;10,74;6,13;6,87;7,62
"FINGOLIMOD HYDROCHLORIDE";"HYPOAESTHESIA";193;27,102672500315;7,48;6,09;7,01;7,95
"ARIPIPRAZOLE";"PRODUCT USE IN UNAPPROVED INDICATION";100;13,0235815240768;7,76;6,06;7,5;8,94
"VALBENAZINE";"TREMOR";77;9,58518241737234;8,18;6,06;7,81;9,54
"OXALIPLATIN";"NEUTROPENIA";48;5,34796379893899;9,09;6,05;8,6;11,11
"INFLIXIMAB";"OFF LABEL USE";846;131,027589622826;6,68;6,03;6,41;6,8
"EPOPROSTENOL";"RASH ERYTHEMATOUS";17;1,09536885370548;15,74;6,02;13,74;21,57
"EPINEPHRINELIDOCAINE";"DRUG INEFFECTIVE";42;4,49434738593755;9,35;6,01;8,9;11,73
"NERATINIB";"DIARRHOEA";26;2,26103259051351;11,52;6,01;10,65;15,21
"FENTANYL";"INTENTIONAL PRODUCT MISUSE";48;5,3598859918578;9,12;5,99;8,57;11,09
"VEDOLIZUMAB";"OFF LABEL USE";571;87,5883237240342;6,67;5,98;6,45;6,94
"MACITENTAN";"PRODUCTIVE COUGH";86;11,0070733710174;8,12;5,95;7,59;9,19
"OCTREOTIDE ACETATE";"DIZZINESS";154;21,4869481532332;7,26;5,93;7,01;8,1
"ABATACEPT";"JOINT SWELLING";180;25,5798165615944;7,37;5,91;6,89;7,88
"HUMAN IMMUNOGLOBULIN G";"UPPER RESPIRATORY TRACT INFECTION";75;9,37203411554621;8,33;5,91;7,75;9,51
"OCTREOTIDE ACETATE";"PAIN";211;30,5588202069004;6,99;5,88;6,77;7,65
"BUPRENORPHINE";"WRONG TECHNIQUE IN PRODUCT USAGE PROCESS";88;11,3665770184959;7,84;5,87;7,51;9,09
"ADAPALENE";"INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION";2736;452,228535490683;8,64;5,83;6,02;6,22
"ETANERCEPT";"THERAPY CESSATION";265;39,5138317424042;7,15;5,81;6,57;7,34
"GABAPENTIN";"COMPLETED SUICIDE";92;12,0436393971124;7,82;5,8;7,39;8,93
"HUMAN IMMUNOGLOBULIN G";"NO ADVERSE EVENT";129;17,8057342967253;7,51;5,8;7,04;8,27
"ONABOTULINUMTOXINA";"INJECTION SITE SWELLING";84;10,8103984636708;8,27;5,8;7,51;9,15
"CABOZANTINIB SMALATE";"DYSGEUSIA";47;5,2570440434656;9,32;5,77;8,52;11,09
"NIRAPARIB";"ASTHENIA";96;12,6813637528839;7,65;5,77;7,33;8,82
"ADALIMUMAB";"CARPAL TUNNEL SYNDROME";112;15,1883437102177;9,71;5,76;7,15;8,5
"DIMETHYL FUMARATE";"MEMORY IMPAIRMENT";139;19,4697404837525;7,39;5,75;6,93;8,1
"DOCETAXEL";"MALIGNANT NEOPLASM PROGRESSION";140;19,6217571331123;7,42;5,75;6,93;8,1
"ETANERCEPT";"DRUG HYPERSENSITIVITY";414;64,3832828609787;6,84;5,75;6,31;6,9
"ERENUMABAOOE";"NEEDLE ISSUE";48;5,40981451952781;9,25;5,74;8,45;10,98
"CHLORHEXIDINE";"RASH";21;1,60267032790375;13,12;5,73;11,88;17,76
"PREGABALIN";"DYSGRAPHIA";22;1,73368627774712;14,16;5,72;11,56;17,11
"ADALIMUMAB";"INJECTION SITE VESICLES";47;5,26868382292241;12,72;5,71;8,49;11,06
"RISPERIDONE";"SYRINGE ISSUE";20;1,4735856516582;14,25;5,71;12,24;18,51
"MEPOLIZUMAB";"THERAPEUTIC PRODUCT EFFECT INCOMPLETE";80;10,2628183125578;7,94;5,7;7,51;9,21
"BISOPROLOL";"HYPOTENSION";42;4,54892487367429;9,31;5,63;8,74;11,58
"HUMAN IMMUNOGLOBULIN G";"BRONCHITIS";120;16,6299905717352;7,48;5,63;6,96;8,26
"GLECAPREVIRPIBRENTASVIR";"HEADACHE";197;29,1856651271512;6,82;5,62;6,54;7,48
"TOCILIZUMAB";"ARTHRALGIA";294;45,2891110058698;6,65;5,62;6,31;7,04
"OMALIZUMAB";"COUGH";406;64,2723052324697;6,58;5,61;6,17;6,75
"NICOTINE";"DRUG DEPENDENCE";29;2,6886065719785;10,96;5,59;10,02;14,08
"CARBIDOPALEVODOPA";"FALL";331;51,7903384182239;6,61;5,58;6,21;6,89
"ATEZOLIZUMAB";"ASPARTATE AMINOTRANSFERASE INCREASED";23;1,869057912139;12,57;5,57;11,24;16,5
"BUDESONIDEFORMOTEROL FUMARATE DIHYDRATE";"DYSPNOEA";110;15,1156157265195;7,33;5,57;7;8,38
"LEFLUNOMIDE";"ARTHRALGIA";89;11,7675042036158;7,62;5,57;7,26;8,85
"GLATIRAMER ACETATE";"INJECTION SITE PAIN";125;17,5680551271078;7,24;5,54;6,84;8,11
"ONABOTULINUMTOXINA";"INJECTION SITE RASH";41;4,4156387540787;10,02;5,54;8,76;11,67
"CITALOPRAM HYDROBROMIDE";"DRUG INTERACTION";45;5,01312136392668;9,07;5,51;8,49;11,17
"RUXOLITINIB";"CONTUSION";89;11,8297350961726;7,79;5,5;7,2;8,8
"EPINEPHRINE BITARTRATELIDOCAINE HYDROCHLORIDE";"DRUG INEFFECTIVE";82;10,7314009011162;7,65;5,49;7,3;9
"DIMETHYL FUMARATE";"PRESCRIBED UNDERDOSE";34;3,40504607684253;10,5;5,48;9,34;12,8
"VEDOLIZUMAB";"ABDOMINAL PAIN";149;21,6457601049709;7,05;5,48;6,6;7,74
"INTERFERON BETA1A";"MEMORY IMPAIRMENT";106;14,6023053628144;7,45;5,47;6,94;8,37
"MACITENTAN";"RALES";17;1,09849929831117;16,83;5,46;13,67;21,51
"NATALIZUMAB";"MEMORY IMPAIRMENT";112;15,6212531337032;7,37;5,44;6,85;8,23
"TOCILIZUMAB";"DRUG HYPERSENSITIVITY";174;25,9418402061184;6,88;5,44;6,42;7,46
"SOFOSBUVIRVELPATASVIR";"FATIGUE";345;55,4487115428899;6,32;5,43;6,01;6,65
"METHOTREXATE";"HEPATIC ENZYME INCREASED";76;9,83655646748552;8,04;5,41;7,35;9,14
"DUPILUMAB";"EYE IRRITATION";129;18,4946906269144;7,54;5,4;6,65;7,91
"CLOZAPINE";"PSYCHOTIC DISORDER";25;2,14515834705573;12,29;5,39;10,69;15,47
"COPPER";"UTERINE LEIOMYOMA";6;0,0476192545153568;130,87;5,36;62,93;143,26
"NIVOLUMAB";"HEPATIC FUNCTION ABNORMAL";55;6,57726832320265;8,87;5,35;7,9;10,19
"OMALIZUMAB";"SINUSITIS";173;26,0514883189447;6,94;5,35;6,32;7,36
"ADALIMUMAB";"CYST";87;11,6637759114351;9,86;5,34;7,07;8,72
"MACITENTAN";"PALPITATIONS";105;14,6227368905843;7,44;5,34;6,81;8,26
"METHOTREXATE SODIUM";"TREATMENT FAILURE";88;11,832898126947;7,68;5,34;7,05;8,69
"TREPROSTINIL";"OXYGEN SATURATION DECREASED";48;5,50714071576606;8,98;5,34;8,21;10,77
"VENETOCLAX";"DEATH";383;63,0711356062548;6,19;5,33;5,86;6,44
"INFLIXIMABDYYB";"MALAISE";232;36,4003145651484;6,46;5,32;6,08;6,93
"LENALIDOMIDE";"THROMBOSIS";185;28,2187748469536;7,19;5,32;6,23;7,23
"OMALIZUMAB";"BLOOD PRESSURE DECREASED";84;11,1969790449211;7,89;5,32;7,1;8,79
"CARBIDOPALEVODOPA";"MEMORY IMPAIRMENT";147;21,7506158785883;7;5,3;6,4;7,57
"APIXABAN";"CEREBRAL HAEMORRHAGE";62;7,70003345513319;8,66;5,29;7,6;9,7
"EPOPROSTENOL";"NASOPHARYNGITIS";61;7,5431527769933;8,14;5,28;7,63;9,75
"ADALIMUMAB";"CROHNS DISEASE";406;67,838846188939;7,37;5,27;5,77;6,32
"CELECOXIB";"DRUG HYPERSENSITIVITY";62;7,70894903088734;8,12;5,27;7,58;9,69
"REGORAFENIB";"OFF LABEL USE";92;12,5869768290616;7,34;5,25;6,89;8,49
"TOCILIZUMAB";"HYPERSENSITIVITY";156;23,4672400384082;6,82;5,24;6,27;7,4
"FINGOLIMOD HYDROCHLORIDE";"BALANCE DISORDER";119;17,1294539861574;7,29;5,23;6,54;7,89
"GABAPENTIN";"DRUG HYPERSENSITIVITY";142;21,0737099135815;6,88;5,23;6,34;7,55
"OCTREOTIDE ACETATE";"FATIGUE";241;38,4754799942648;6,33;5,23;5,94;6,76
"ABATACEPT";"TREATMENT FAILURE";123;17,8539705160346;7,21;5,22;6,47;7,8
"APIXABAN";"CEREBROVASCULAR ACCIDENT";180;27,7554777349571;6,86;5,22;6,11;7,13
"MACITENTAN";"ANAEMIA";165;25,1054010488402;6,78;5,22;6,19;7,27
"OMALIZUMAB";"NASOPHARYNGITIS";346;57,585532175583;6,24;5,22;5,75;6,36
"LENALIDOMIDE";"TOOTH DISORDER";66;8,38181431097633;8,83;5,21;7,4;9,42
"RUXOLITINIB";"WHITE BLOOD CELL COUNT ABNORMAL";18;1,2253702874969;15,81;5,21;13,05;20,28
"SELINEXOR";"FATIGUE";115;16,5076316807077;7;5,21;6,54;7,93
"SILDENAFIL CITRATE";"PRODUCT USE ISSUE";64;8,0645293036553;8,04;5,21;7,45;9,52
"TOCILIZUMAB";"OSTEOARTHRITIS";45;5,08449593541856;9,17;5,21;8,29;11
"OMALIZUMAB";"RHINORRHOEA";105;14,8245908263418;7,42;5,2;6,65;8,13
"AMLODIPINE BESYLATE";"HYPOTENSION";123;17,9012378399281;7,03;5,19;6,44;7,77
"RIOCIGUAT";"DEATH";121;17,5674186106127;6,93;5,19;6,46;7,8
"DOCETAXEL";"DISCOMFORT";65;8,23785296251722;8,25;5,18;7,4;9,45
"ADALIMUMAB";"DRUG SPECIFIC ANTIBODY PRESENT";44;4,9416620683962;12,68;5,17;8,32;11,09
"OXYCODONE HYDROCHLORIDE";"TOXICITY TO VARIOUS AGENTS";67;8,57005809027672;7,92;5,17;7,33;9,34
"VENLAFAXINE HYDROCHLORIDE";"INTENTIONAL OVERDOSE";49;5,71974156995816;8,73;5,15;8,01;10,55
"RUXOLITINIB";"NIGHT SWEATS";40;4,34308456328017;9,62;5,13;8,58;11,58
"DEXAMETHASONE";"ANAEMIA";89;12,2513566708232;7,39;5,12;6,77;8,44
"AMBRISENTAN";"NASAL CONGESTION";52;6,20927272016302;8,6;5,1;7,81;10,24
"NICOTINE";"NIGHTMARE";17;1,10202077694116;15,8;5,1;13,59;21,44
"ADALIMUMAB";"OSTEOARTHRITIS";257;42,3311493358939;7,51;5,09;5,73;6,47
"ETOPOSIDE";"SEPSIS";22;1,75000760343936;12,66;5,08;11,37;16,94
"PREGABALIN";"THERAPEUTIC PRODUCT EFFECT INCOMPLETE";212;34,1897014672466;6,5;5,07;5,8;6,68
"APIXABAN";"CIRCUMSTANCE OR INFORMATION CAPABLE OF LEADING TO MEDICATION ERROR";35;3,60447994647179;10,63;5,06;8,99;12,39
"DENOSUMAB";"TOOTHACHE";23;1,88686951194609;12,81;5,04;11,05;16,33
"ONABOTULINUMTOXINA";"OFF LABEL USE";1033;191,596500679965;5,61;5,03;5,3;5,58
"TELOTRISTAT ETHYL";"CONSTIPATION";38;4,06418171785592;9,41;5,02;8,66;11,82
"OCTREOTIDE ACETATE";"RHINORRHOEA";37;3,91389865267054;9,61;5,01;8,74;11,98
"TOCILIZUMAB";"ARTHRITIS";76;10,1864493676111;7,68;5,01;6,89;8,78
"BICTEGRAVIR SODIUMEMTRICITABINETENOFOVIR ALAFENAMIDE FUMARATE";"WEIGHT INCREASED";27;2,44682371751702;11,09;5;10,09;14,5
"NINTEDANIB";"TASTE DISORDER";20;1,48679825685722;13,72;5;12,05;18,33
"OCTREOTIDE ACETATE";"DECREASED APPETITE";83;11,382296586273;7,38;5;6,72;8,5
"OMALIZUMAB";"LOWER RESPIRATORY TRACT INFECTION";110;16,0587267932169;7,17;5;6,3;7,77
"ADALIMUMAB";"INJECTION SITE BRUISING";309;53,0865314847562;7,11;4,98;5,51;6,11
"ELEXACAFTORIVACAFTORTEZACAFTOR";"ABDOMINAL PAIN UPPER";131;19,8342558839759;6,76;4,98;6,06;7,36
